objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
-620782183	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	1055.66	5	1188.05	1	0	0	0		$|
-613574790	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1051.02	5	1068.32	-0.666869	0	0.745175	0		$|
-604571361	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1081.89	5	1254.69	0.318554	0	0.947905	0		$|
-603753302	0	object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	0	1153.65	5	869.82	0.995004	0	0.0998338	0		$|
-602194306	0	object/building/tatooine/filler_building_block_64x32_style_01.iff	0	1033.77	5	631.46	0.0741347	0	0.997248	0	structure.filler.filler	$|
-601852257	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1051	5	1068.77	0.0557692	0	0.998444	0		$|
-594642879	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1076.99	5	663.879	-0.618312	0	0.785932	0		$|
-593203302	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1181.22	5	1085.05	0.796084	0	0.605186	0		$|
-591237096	0	object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	0	1131.69	5	1044.87	0.967462	0	-0.253015	0		$|
-590023416	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1098.47	5	691.98	0.969109	0	-0.246633	0		$|
-581977934	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	934.847	5	705.64	0.992198	0	-0.124675	0		$|
-580293677	0	object/building/tatooine/housing_tatt_style01_small.iff	0	914.835	5	676.975	0.991562	0	-0.129634	0	systems.elevator.tat_sm_ply_house_elevators	alreadySpawned|0|1|portalProperty.crc|0|1036126063|terminal1|6|51200243|terminal2|6|51200246|terminal3|6|51200249|$|
-1088414452	-580293677	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2108353967	-580293677	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1350984304	-580293677	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-2139625400	-580293677	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-205330522	-580293677	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-962189292	-580293677	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-174419508	-580293677	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-1234077345	-580293677	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1235513303	-580293677	object/cell/cell.iff	9	0	0	0	1	0	0	0	systems.elevator.button_check	$|
-1960939282	-580293677	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-579355818	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1183.9	5	877.8	0.952334	0	-0.305058	0		$|
-577300518	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1119.61	5	714.726	0.204351	0	0.978898	0		$|
-573475811	0	object/static/worldbuilding/sign/thm_sign_garage.iff	0	963.806	5	1272.96	0.922997	0	0.384808	0	systems.sign.sign:object.sign	$|
-572181124	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_01.iff	0	1578.73	5	1716.71	0.942755	0	-0.333487	0		$|
-570507044	0	object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	0	961.56	5	1171.66	1	0	0	0		$|
-567396692	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1129.06	5	906.6	0.985585	0	-0.169183	0		$|
-563484407	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1078.68	5	1220.44	1	0	0	0		$|
-561861318	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1060.74	5	1068.51	0.745175	0	0.666869	0		$|
-560655575	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1097.67	5	971.12	-0.523369	0	0.852106	0		$|
-558756439	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1011.99	5	1145.34	-0.601836	0	0.79862	0	structure.filler.filler	$|
-558077064	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1058.27	5	957.66	1	0	0	0		$|
-557675952	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1209.13	5	820.693	0.999185	0	0.0403751	0		$|
-556817938	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1064.34	5	1262.55	1	0	0	0		$|
-554121488	0	object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	890.652	5	823.16	0.805072	0	0.593177	0		$|
-553978623	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1205.66	5	802.503	0.990901	0	0.134591	0		$|
-553608523	0	object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	1151.58	5	1064.15	-0.596554	0	0.802573	0		$|
-550971614	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	936.51	5	1179.02	0.777575	0	0.62879	0		$|
-549779004	0	object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	0	1102.47	5	708.614	1	0	0	0		$|
-547804389	0	object/tangible/furniture/tatooine/frn_tato_meat_rack.iff	0	1015.49	5	991.08	0.972514	0	0.232843	0		$|
-542360822	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1087.62	5	1239.91	1	0	0	0		$|
-541974134	0	object/static/structure/tatooine/antenna_tatt_style_1.iff	0	1253.31	5	1030.94	1	0	0	0		$|
-541698165	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1162.2	5	822.047	0.891568	0	0.452886	0		$|
-538937105	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1151.15	5	804.225	0.484504	0	0.874789	0		occupied.limit|0|1|$|
-535532457	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1087.18	5	1245.04	1	0	0	0		$|
-534928698	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	1165.57	5	884.87	1	0	0	0		$|
-533413149	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	1024.08	5	1172.07	0.637148	0	0.770741	0		$|
-532970770	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1072.15	5	1265.61	1	0	0	0		$|
-532866044	0	object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	0	1132.07	5	1042.62	0.993303	0	-0.115539	0		$|
-526087821	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1151.11	5	797.125	0.417597	0	0.908632	0		$|
-520655396	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1033.17	5	1338.37	1	0	0	0		$|
-520109093	0	object/building/tatooine/filler_building_tatt_style01_07.iff	0	917.573	5	1226.59	0.588498	0	0.808499	0	structure.filler.filler	$|
-515020997	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1264.83	5	1012.46	0.685868	0	0.727726	0		$|
-513582965	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1029.47	5	747.784	0.108988	0	0.994043	0		$|
-512633487	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1084.67	5	1162.42	0.970137	0	-0.242556	0		$|
-511110436	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1136.7	5	784.958	0.891568	0	0.452886	0		$|
-510621530	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1070.43	5	958.99	1	0	0	0		$|
-506520044	0	object/building/tatooine/filler_building_tatt_style01_07.iff	0	977.22	5	1092.94	0.796083	0	0.605187	0	structure.filler.filler	$|
-504914294	0	object/static/structure/general/prp_junk_s7.iff	0	1865.06	5	1271.1	-0.385415	0	0.922743	0		$|
-500908414	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1039.37	5	1341.07	1	0	0	0		$|
-492786863	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1159.62	5	821.615	0.891568	0	0.452886	0		$|
-492698020	0	object/tangible/furniture/cheap/chest_s01.iff	0	1044.56	5	1221.41	0.921061	0	0.389418	0	name.name	$|
-488828478	0	object/static/tatooine/rock_spire_lumpy_tatooine_style_2.iff	0	1609.73	5	497.272	1	0	0	0		$|
-488237469	0	object/building/tatooine/filler_building_tatt_style01_10.iff	0	919.129	5	858.73	0.796084	0	0.605186	0	structure.filler.filler	$|
-487493056	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1191.08	5	857.18	1	0	0	0		$|
-486956163	0	object/static/item/item_con_tato_bowl_full_s02.iff	0	1144.01	5	872.69	0.431181	0	0.902266	0		$|
-486557745	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1041.33	5	1073.41	0.921061	0	0.389418	0		$|
-482972935	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1075.84	5	1271.72	1	0	0	0		$|
-482884126	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1233.8	5	1033.73	0.149052	0	0.988829	0		$|
-475816663	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1154.25	5	866	0.956802	0	-0.290741	0		$|
-475509994	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1141.53	5	975.41	1	0	0	0		$|
-473149157	0	object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	0	1143.37	5	1081.29	0.808027	0	0.589145	0		$|
-472183328	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1042.83	5	1076.99	0.908966	0	0.416871	0		$|
-472004737	0	object/tangible/furniture/all/frn_bench_generic.iff	0	920.647	5	1152.24	0.993956	0	-0.109779	0		occupied.limit|0|1|$|
-469768111	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	810.036	5	948.44	0.514821	0	0.857298	0		occupied.limit|0|1|$|
-463431504	0	object/tangible/crafting/station/public_clothing_station.iff	0	1081.8	5	977.56	0.840658	0	0.541567	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|10|$|
-454326821	0	object/static/structure/tatooine/beam_tatooine_overhead_style_01.iff	0	1081.28	5	1211.52	0.99875	0	0.0499792	0		$|
-450781589	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1081.9	5	1254.83	-0.453594	0	0.891209	0		$|
-449488639	0	object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	0	1135.22	5	688.465	0.348335	0	0.93737	0		$|
-446309886	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1213.99	5	749.769	0.0956459	0	0.995415	0		$|
-444748087	0	object/building/tatooine/filler_building_tatt_style01_10.iff	0	743.634	5	1064.91	0.581683	0	0.813416	0	structure.filler.filler	$|
-443800650	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1109.24	5	731.904	0.992197	0	-0.124677	0		$|
-443718043	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1049.28	5	1355.02	1	0	0	0		$|
-437254579	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1054.32	5	1220.26	0.980382	0	0.197108	0		$|
-436838786	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1256.89	5	1011.5	0.748499	0	0.663136	0		$|
-435224367	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1059.84	5	1242.13	0.978031	0	-0.208461	0		$|
-431822201	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1069	5	959.45	1	0	0	0		$|
-429717059	0	object/static/item/item_container_weapon.iff	0	1351.81	5	891.56	-0.0799119	0	0.996802	0		$|
-427678553	0	object/tangible/furniture/all/frn_bench_generic.iff	0	927.285	5	1169.53	0.140331	0	0.990105	0		occupied.limit|0|1|$|
-427172759	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1106.87	5	974.44	0.879969	0	0.475031	0		$|
-423614449	0	object/static/vehicle/player_shuttle.iff	0	1168.19	5	943.49	-0.659935	0	0.751323	0		$|
-421497833	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1094.34	5	690.632	0.981202	0	-0.192986	0		$|
-419929476	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	970.329	5	724.31	1	0	0	0		$|
-414615198	0	object/tangible/crafting/station/public_weapon_station.iff	0	1024.82	5	1030.32	0.0422854	0	0.999106	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|526369|$|
-413941819	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	979.287	5	1121.24	0.0595763	0	0.998224	0		$|
-413679340	0	object/building/tatooine/filler_building_block_64x16_style_01.iff	0	1029.47	5	1324.57	0.937647	0	-0.34759	0	structure.filler.filler	$|
-412823895	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	966.686	5	727.991	0.990216	0	-0.139543	0		$|
-410282722	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	955.537	5	751.721	0.795603	0	0.605819	0		$|
-407710270	0	object/static/structure/general/prp_junk_s8.iff	0	1009.15	5	1213.97	1	0	0	0		$|
-405951775	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1044.33	5	1257.29	-0.480124	0	0.877201	0		occupied.limit|0|1|$|
-405532988	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1167.88	5	824.74	0.855127	0	0.518418	0		$|
-405088464	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1112.26	5	722.204	0.984727	0	-0.174108	0		$|
-397919408	0	object/tangible/crafting/station/public_food_station.iff	0	1021.42	5	902.83	0.878683	0	-0.477405	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|8644|$|
-395765377	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1084.01	5	1211.22	0.700285	0	0.713864	0		$|
-392320631	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1175.37	5	1084.12	-0.59815	0	0.801384	0		$|
-392051717	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1238.84	5	1017.49	0.149052	0	0.988829	0		$|
-392019962	0	object/static/structure/tatooine/orchard_tatooine_style_02.iff	0	975.649	5	835.977	1	0	0	0		$|
-388078042	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1003.37	5	864.81	0.857709	0	-0.514136	0		$|
-386715830	0	object/static/item/item_bread_loaf.iff	0	1144.15	5	873.16	1	0	0	0		$|
-380957391	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1112.47	5	1000.68	0.94441	0	-0.328771	0		$|
-379990666	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1075.25	5	1250.48	0.900447	0	0.434966	0		$|
-378619128	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1078.56	5	1219.76	0.937647	0	0.34759	0		$|
-376774816	0	object/static/structure/tatooine/antenna_tatt_style_1.iff	0	1222.14	5	745.53	1	0	0	0		$|
-372849766	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1057.71	5	954.27	1	0	0	0		$|
-371150097	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1037.59	5	755.481	0.993486	0	-0.113957	0		$|
-365767370	0	object/static/structure/corellia/corl_power_arial_prime.iff	0	1801.18	5	1389.66	1	0	0	0		$|
-364352725	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	941.569	5	729.008	0.795601	0	0.605821	0		$|
-364154678	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	1124.63	5	660.834	-0.320067	0	0.947395	0		$|
-362804151	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1196.72	5	784.531	0.973578	0	0.228353	0		$|
-358672074	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1098.47	5	633.603	0.380925	0	0.924606	0		$|
-355345242	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1159.13	5	820.506	0.891568	0	0.452886	0		$|
-353761338	0	object/static/structure/general/streetlamp_small_style_02.iff	0	986.629	5	793.028	1	0	0	0		$|
-351696402	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	786.799	5	832.438	0.143708	0	0.98962	0	structure.filler.filler	$|
-351103128	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1051.83	5	1295.55	0.973666	0	-0.227977	0		$|
-350299014	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1069.85	5	961.44	1	0	0	0		$|
-349888012	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1066.12	5	958.99	1	0	0	0		$|
-337474356	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1029.18	5	753.715	0.994043	0	-0.108987	0		$|
-328281502	0	object/static/structure/tatooine/antenna_tatt_style_1.iff	0	1099.27	5	689.925	1	0	0	0		$|
-326623258	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1012.85	5	1132.5	0.467112	0	0.884198	0		$|
-321338255	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1126.57	5	685.344	0.990216	0	-0.139543	0		$|
-319717554	0	object/static/structure/tatooine/beam_tatooine_overhead_style_02.iff	0	1178.09	5	1083.75	0.989506	0	-0.144492	0		$|
-319344690	0	object/static/structure/tatooine/wall_pristine_tatooine_tall_style_01.iff	0	1061.8	5	1233.45	0.993395	0	-0.114746	0		$|
-318029673	0	object/tangible/furniture/tatooine/frn_tato_meat_rack.iff	0	1018.38	5	991.66	0.972514	0	0.232843	0		$|
-316768687	0	object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	0	1046.02	5	1256.62	-0.514821	0	0.857298	0		$|
-311324777	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1010.86	5	1206.08	0.959661	0	-0.281158	0		occupied.limit|0|1|$|
-299705382	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	938.57	5	724.936	0.795603	0	0.605819	0		$|
-298493046	0	object/static/structure/general/streetlamp_small_style_01.iff	0	1872.67	5	1362.44	-4.37E-08	0	1	0		$|
-298153285	0	object/building/tatooine/filler_building_tatt_style01_07.iff	0	962.759	5	1144.04	0.789015	0	0.614374	0	structure.filler.filler	$|
-290755540	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1243.4	5	1001.91	-0.581683	0	0.813416	0		$|
-287792615	0	object/static/item/item_con_tato_bowl_full_s01.iff	0	1143.59	5	873.05	0.431181	0	0.902266	0		$|
-285818326	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1113.95	5	1001.88	0.942755	0	0.333487	0		$|
-277178700	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1160.16	5	819.592	0.891568	0	0.452886	0		$|
-276732267	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1193.76	5	856.99	0.163464	0	0.986549	0		$|
-275919100	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1130.83	5	1045.81	0.822955	0	0.568107	0		occupied.limit|0|1|$|
-275485280	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1060.81	5	1068.29	0.999468	0	-0.0326118	0		$|
-274371570	0	object/static/worldbuilding/sign/thm_sign_garage.iff	0	1040.81	5	701.354	-0.589788	0	0.807558	0	systems.sign.sign:object.sign	$|
-274177972	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1114.25	5	712.857	-0.629415	0	0.777069	0		$|
-270295535	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1059.06	5	954.57	1	0	0	0		$|
-267088946	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1130.61	5	775.995	0.992809	0	0.119712	0		$|
-265181639	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1002.32	5	800.079	0.882333	0	0.470626	0		$|
-263664799	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1078	5	1268.06	1	0	0	0		$|
-254910181	0	object/static/worldbuilding/sign/thm_sign_cantina.iff	0	917.94	5	889.05	0.847255	0	-0.531187	0	systems.sign.sign:object.sign	$|
-250807924	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1027.3	5	941.21	-0.0925617	0	0.995707	0		occupied.limit|0|1|$|
-249613786	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1058.41	5	1272.71	1	0	0	0		$|
-248873612	0	object/static/structure/tatooine/wall_pristine_tatooine_tall_style_01.iff	0	1050.13	5	1264.34	0.980067	0	-0.198669	0		$|
-248652413	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1057.19	5	957.29	1	0	0	0		$|
-245173676	0	object/tangible/furniture/all/frn_all_rug_rectangle_large_style_01.iff	0	642.174	5	1450.33	0.315326	0	0.948983	0		$|
-245022009	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1043.83	5	1067.55	0.999707	0	0.0242006	0		$|
-243743283	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1113.85	5	680.515	0.953847	0	-0.300293	0		$|
-241724491	0	object/static/structure/general/debris_deathstar_small_tube.iff	0	1105.5	5	990.24	0.946042	0	-0.324043	0		$|
-237894225	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1015.75	5	1110.79	-0.506222	0	0.862403	0		occupied.limit|0|1|$|
-232295132	0	object/static/item/item_bottle_fat.iff	0	1144.7	5	872.14	1	0	0	0		$|
-232117755	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	1063.52	5	1188.3	0.0113008	0	0.999936	0		$|
-229933660	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1182.06	5	1085.72	-0.59815	0	0.801384	0		$|
-228495386	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	1001.89	5	994.01	-0.565298	0	0.824887	0	structure.filler.filler	$|
-228337451	0	object/tangible/crafting/station/public_weapon_station.iff	0	1035.66	5	906.44	0.996802	0	-0.0799147	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|526369|$|
-221574330	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	962.585	5	726.175	0.795603	0	0.605819	0		$|
-218528505	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1063.31	5	1154.58	1	0	0	0		$|
-216362996	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1102.02	5	972.57	0.976976	0	-0.213348	0		$|
-214933783	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	941.995	5	1193.88	0.777328	0	0.629095	0		$|
-213311461	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1152.87	5	808.02	0.979061	0	-0.203567	0		$|
-213078470	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1179.47	5	721.402	0.296283	0	0.9551	0		$|
-212036018	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1160.57	5	863.52	0.839194	0	-0.543832	0		$|
-211618997	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1164.22	5	931	0.855127	0	0.518418	0		$|
-210421480	0	object/tangible/crafting/station/public_food_station.iff	0	1037.83	5	1042.58	0.738948	0	0.673763	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|8644|$|
-210006213	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	896.015	5	866.08	0.990901	0	-0.134592	0	structure.filler.filler	$|
-209503117	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1100.65	5	1172.49	1	0	0	0		$|
-204390533	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1085.97	5	1254.86	0.168395	0	0.98572	0		$|
-203949305	0	object/static/structure/tatooine/antenna_tatt_style_1.iff	0	1126.52	5	598.617	1	0	0	0		$|
-203564940	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1052.34	5	1294.8	0.972514	0	-0.232843	0		$|
-203136908	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	1183.76	5	983.17	1	0	0	0		$|
-202905266	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1097.76	5	906.34	0.998488	0	0.0549723	0		$|
-199655532	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1109.38	5	1107.89	-0.693685	0	0.720279	0		$|
-193341689	0	object/building/tatooine/filler_building_tatt_style01_01.iff	0	1025.49	5	1224.18	-0.411594	0	0.911367	0	structure.filler.filler	$|
-191957384	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1100.63	5	959.56	-0.565298	0	0.824887	0		$|
-191468109	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1236.5	5	999.19	-0.577608	0	0.816314	0		$|
-187748013	0	object/static/tatooine/rock_spire_smooth_tatooine.iff	0	1588.66	5	383.501	1	0	0	0		$|
-186495148	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1090.05	5	1208.15	1	0	0	0		$|
-182860392	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	1031.91	5	1164.2	0.810963	0	-0.585097	0		$|
-181609572	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	875.796	5	1057.22	0.789014	0	0.614375	0	structure.filler.filler	$|
-173697531	0	object/building/tatooine/filler_building_block_64x32_style_02.iff	0	798.656	5	1087.64	0.130422	0	0.991459	0	structure.filler.filler	$|
-172713523	0	object/building/tatooine/filler_building_slave_quarters_style_01.iff	0	1059.33	5	1301.36	0.902611	0	0.430458	0	structure.filler.filler	$|
-171509367	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1079.82	5	1176.89	1	0	0	0		$|
-162677429	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	948.324	5	744.026	0.795603	0	0.605819	0		$|
-161047846	0	object/static/structure/general/debris_deathstar_small_tube.iff	0	1054.13	5	1180.67	1	0	0	0		$|
-159833075	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1029.8	5	787.021	0.994493	0	0.104807	0		$|
-158764024	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1071.87	5	955.98	0.94441	0	0.328769	0		$|
-153475995	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1161.49	5	935.08	-0.512095	0	0.858929	0		$|
-144488259	0	object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	0	1150.6	5	966.22	1	0	0	0		$|
-139053475	0	object/static/structure/tatooine/wall_archway_tatooine_large_style_01.iff	0	1062.7	5	947.93	-0.519101	0	0.854713	0		$|
-135443181	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	1164.35	5	885.75	1	0	0	0		$|
-135005830	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1149.71	5	1072.24	1	0	0	0		$|
-134844323	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1168.14	5	825.438	0.855127	0	0.518418	0		$|
-133992365	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1083.52	5	1213.43	1	0	0	0		$|
-133214653	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	1044.81	5	780.959	-0.605822	0	0.7956	0	structure.filler.filler	$|
-132555579	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	978.491	5	1128.55	0.462136	0	0.886809	0		$|
-128718410	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1092.89	5	1181.52	1	0	0	0		$|
